"","user_id","activity_date","product_group","dollar_purchase_value","purchase_number"
"2805",11746,2025-07-11,"Perks",4.99,11
"2806",16862,2025-07-06,"Perks",1.99,73
"2807",22798,2025-07-02,"Perks",4.99,3
"2808",32571,2025-07-03,"Perks",1.99,16
"2809",14016,2025-07-13,"Boosts",1.99,2
"2810",36475,2025-07-24,"Perks",1.99,9
"2811",8685,2025-07-01,"Perks",1.99,2
"2812",32579,2025-07-20,"Perks",1.99,5
"2813",13766,2025-07-30,"Perks",1.99,2
"2814",33857,2025-07-03,"Gold",1.99,2
"2815",21686,2025-07-05,"Perks",1.99,3
"2816",30815,2025-07-21,"Perks",4.99,1
"2817",25950,2025-07-17,"Gold",1.99,1
"2818",34237,2025-07-03,"Perks",4.99,2
"2819",17672,2025-07-29,"Perks",4.99,3
"2820",16059,2025-07-21,"Perks",1.99,2
"2821",22684,2025-07-01,"Perks",1.99,1
"2822",14866,2025-07-05,"Perks",1.99,5
"2823",14866,2025-07-06,"Perks",1.99,7
"2824",10561,2025-07-19,"Perks",1.99,13
"2825",19897,2025-07-15,"Boosts",1.99,1
"2826",12718,2025-07-07,"Gold",1.99,2
"2827",12718,2025-07-08,"Gold",1.99,5
"2828",12718,2025-07-24,"Perks",4.99,17
"2829",35246,2025-07-17,"Boosts",1.99,3
"2830",33058,2025-07-12,"Gold",1.99,3
"2831",10444,2025-07-06,"Perks",1.99,1
"2832",24025,2025-07-01,"Perks",1.99,1
"2833",19692,2025-07-15,"Perks",1.99,1
"2834",13689,2025-07-31,"Remove Ads",1.99,1
"2835",30320,2025-07-10,"Perks",1.99,3
"2836",19623,2025-07-07,"Perks",1.99,1
"2837",34938,2025-07-19,"Perks",1.99,3
"2838",23111,2025-07-24,"Boosts",1.99,1
"2839",29276,2025-07-03,"Perks",1.99,1
"2840",22289,2025-07-17,"Boosts",1.99,1
"2841",25176,2025-07-16,"Boosts",1.99,2
"2842",17042,2025-07-07,"Gold",1.99,17
"2843",26718,2025-07-01,"Perks",1.99,5
"2844",26718,2025-07-01,"Perks",1.99,24
"2845",9977,2025-07-03,"Perks",1.99,4
"2846",13366,2025-07-07,"Perks",1.99,4
"2847",28929,2025-07-27,"Gold",1.99,1
"2848",20142,2025-07-30,"Perks",1.99,6
"2849",14559,2025-07-21,"Perks",1.99,3
"2850",19995,2025-07-06,"Perks",1.99,5
"2851",27886,2025-07-26,"Perks",1.99,1
"2852",27209,2025-07-20,"Boosts",1.99,1
"2853",25668,2025-07-20,"Boosts",1.99,1
"2854",22756,2025-07-07,"Perks",4.99,3
"2855",25980,2025-07-19,"Perks",1.99,1
"2856",31115,2025-07-11,"Boosts",1.99,1
"2857",32571,2025-07-15,"Perks",1.99,30
"2858",18669,2025-07-16,"Perks",1.99,1
"2859",14563,2025-07-07,"Perks",1.99,1
"2860",16939,2025-07-20,"Perks",1.99,12
"2861",36475,2025-07-03,"Boosts",1.99,3
"2862",35822,2025-07-20,"Perks",1.99,11
"2863",26570,2025-07-30,"Boosts",1.99,1
"2864",25983,2025-07-13,"Perks",1.99,3
"2865",36220,2025-07-05,"Perks",1.99,2
"2866",12116,2025-07-22,"Boosts",1.99,1
"2867",14294,2025-07-23,"Perks",4.99,1
"2868",16862,2025-07-06,"Perks",1.99,46
"2869",16862,2025-07-06,"Perks",1.99,102
"2870",16862,2025-07-06,"Perks",1.99,106
"2871",9244,2025-07-30,"Perks",1.99,26
"2872",22212,2025-07-31,"Perks",1.99,2
"2873",22301,2025-07-31,"Perks",1.99,3
"2874",13504,2025-07-07,"Boosts",1.99,4
"2875",22639,2025-07-07,"Boosts",1.99,3
"2876",29884,2025-07-04,"Perks",4.99,1
"2877",32696,2025-07-30,"Perks",1.99,8
"2878",26594,2025-07-10,"Boosts",1.99,1
"2879",30236,2025-07-04,"Perks",1.99,3
"2880",24282,2025-07-08,"Boosts",1.99,1
"2881",16824,2025-07-05,"Perks",1.99,12
"2882",13084,2025-07-03,"Remove Ads",1.99,1
"2883",9661,2025-07-09,"Perks",4.99,9
"2884",30854,2025-07-13,"Perks",1.99,2
"2885",33179,2025-07-04,"Boosts",1.99,1
"2886",13553,2025-07-03,"Perks",1.99,3
"2887",13553,2025-07-04,"Perks",4.99,5
"2888",32976,2025-07-06,"Perks",1.99,1
"2889",32976,2025-07-21,"Perks",1.99,12
"2890",24888,2025-07-08,"Remove Ads",1.99,1
"2891",18382,2025-07-05,"Perks",1.99,1
"2892",11746,2025-07-01,"Perks",1.99,2
"2893",11746,2025-07-31,"Gold",1.99,17
"2894",24928,2025-07-15,"Gold",1.99,1
"2895",17094,2025-07-27,"Perks",1.99,5
"2896",16862,2025-07-06,"Perks",1.99,118
"2897",8721,2025-07-07,"Gold",1.99,1
"2898",10561,2025-07-21,"Perks",1.99,76
"2899",25665,2025-07-02,"Boosts",1.99,2
"2900",31187,2025-07-29,"Perks",1.99,13
"2901",24469,2025-07-18,"Boosts",1.99,4
"2902",16865,2025-07-17,"Perks",4.99,1
"2903",17971,2025-07-08,"Perks",1.99,3
"2904",17971,2025-07-23,"Perks",1.99,23
"2905",28135,2025-07-26,"Perks",1.99,1
"2906",36238,2025-07-17,"Perks",1.99,6
"2907",30497,2025-07-25,"Perks",1.99,4
"2908",10825,2025-07-17,"Perks",1.99,3
"2909",35494,2025-07-09,"Perks",4.99,1
"2910",18321,2025-07-19,"Perks",1.99,6
"2911",18144,2025-07-19,"Perks",4.99,2
"2912",28901,2025-07-07,"Perks",1.99,4
"2913",11245,2025-07-15,"Perks",1.99,19
"2914",11746,2025-07-03,"Perks",4.99,3
"2915",12039,2025-07-08,"Perks",1.99,5
"2916",32181,2025-07-03,"Perks",1.99,2
"2917",26181,2025-07-30,"Perks",4.99,7
"2918",32400,2025-07-29,"Gold",1.99,3
"2919",13862,2025-07-14,"Boosts",1.99,1
"2920",18075,2025-07-06,"Perks",1.99,2
"2921",8620,2025-07-29,"Gold",1.99,7
"2922",34865,2025-07-02,"Boosts",1.99,3
"2923",16824,2025-07-03,"Perks",1.99,2
"2924",28688,2025-07-30,"Perks",1.99,2
"2925",34481,2025-07-04,"Perks",9.99,3
"2926",13585,2025-07-26,"Gold",1.99,2
